_id,id,name,color,description,size,price,created_date
68e78f53ff830786228f6797,903,Stylish Boots,brown,Stylish lightweight edition durable soft cotton versatile durable. Outdoor design urban minimal travel lightweight durable comfort outdoor nylon breathable perfect polyester easy-care luxury outdoor. Comfortable classic versatile polyester premium affordable minimal lightweight urban soft secure denim.,XS,598.83,2019-06-07 18:57:30
68e78f53ff830786228f6798,904,Elegant Backpack,white,Versatile outdoor synthetic adjustable outdoor nylon versatile urban comfortable casual wool perfect wool soft lightweight polyester. Edition machine-washable silk outdoor synthetic elegant modern modern canvas versatile urban nylon denim denim sporty denim.,XS,808.38,2025-09-13 06:34:54
68e78f53ff830786228f6799,905,Stylish Skirt,gray,Waterproof wool nylon canvas lightweight adjustable denim sporty. Durable secure adjustable eco-friendly machine-washable design cotton vintage stylish silk.,L,758.3,2020-04-27 14:39:27
68e78f53ff830786228f679a,906,Classic Sneakers,white,Eco-friendly lightweight edition premium edition versatile outdoor eco-friendly wool affordable cotton nylon travel wool.,XXL,798.86,2020-12-17 00:13:28
68e78f53ff830786228f679b,907,Soft Boots,blue,Urban everyday cotton lightweight classic stylish limited cotton comfort classic edition nylon canvas everyday.,XL,753.04,2023-10-27 03:18:16
68e78f53ff830786228f679c,908,Durable Boots,navy,Soft synthetic classic lightweight durable sporty comfortable lightweight elegant comfortable. Handmade durable lightweight comfort modern classic canvas stylish secure canvas leather. Handmade handmade eco-friendly perfect casual edition leather urban luxury.,S,218.04,2023-06-15 10:21:38
68e78f53ff830786228f679d,909,Premium T-shirt,blue,Stretch cotton adjustable perfect minimal wool limited modern outdoor.,XXL,203.27,2025-07-15 11:29:06
68e78f53ff830786228f679e,910,Comfort Watch,green,Machine-washable casual everyday comfortable casual classic eco-friendly nylon secure easy-care modern lightweight comfortable nylon cotton durable. Casual easy-care vintage perfect outdoor classic canvas stylish eco-friendly luxury. Luxury soft edition durable nylon travel stylish urban adjustable waterproof durable nylon.,M,385.34,2021-11-24 23:18:43
68e78f53ff830786228f679f,911,Soft Jeans,gray,Edition handmade premium secure polyester eco-friendly soft nylon silk outdoor. Design sporty minimal elegant vintage eco-friendly affordable lightweight premium breathable classic machine-washable vintage lightweight.,M,512.67,2023-07-14 23:29:39
68e78f53ff830786228f67a0,912,Lightweight T-shirt,green,Soft secure classic machine-washable stylish comfort stretch comfort everyday stylish lightweight everyday.,XL,302.18,2021-12-31 00:44:51
68e78f53ff830786228f67a2,914,Durable Jacket,purple,Perfect waterproof classic adjustable soft soft waterproof synthetic handmade comfort lightweight. Denim wool elegant classic minimal sporty wool limited durable classic.,XL,497.18,2019-05-31 03:34:56
68e78f53ff830786228f67a3,915,Stylish T-shirt,orange,Luxury lightweight premium perfect denim secure soft adjustable sporty lightweight secure. Leather handmade urban edition classic cotton nylon soft versatile machine-washable casual.,XL,347.27,2021-09-03 14:34:20
68e78f53ff830786228f67a4,916,Modern Dress,black,Modern machine-washable silk edition silk luxury everyday edition adjustable silk durable wool outdoor versatile. Classic polyester soft synthetic cotton classic durable outdoor.,XL,483.2,2022-10-15 06:17:51
68e78f53ff830786228f67a6,918,Soft Sweater,yellow,Synthetic affordable secure affordable perfect nylon sporty sporty silk classic. Adjustable modern durable waterproof stylish waterproof silk outdoor adjustable soft urban limited limited. Premium elegant canvas soft secure lightweight minimal outdoor polyester affordable lightweight breathable design synthetic silk outdoor.,M,358.92,2019-04-05 19:10:52
68e78f53ff830786228f67a7,919,Casual Dress,orange,Classic design luxury polyester silk modern polyester stretch durable wool cotton durable design silk secure.,XL,281.5,2021-03-01 17:00:11
68e78f53ff830786228f67a8,920,Modern Boots,gray,Denim casual synthetic modern affordable casual wool affordable design durable classic modern classic. Lightweight sporty classic elegant stylish eco-friendly everyday durable design elegant comfortable stretch canvas soft durable. Versatile limited machine-washable stylish classic nylon cotton outdoor.,XL,266.05,2022-02-08 02:09:54
68e78f53ff830786228f67ac,924,Modern Skirt,green,Adjustable vintage limited perfect nylon outdoor perfect leather classic. Stretch modern limited waterproof edition eco-friendly denim breathable stylish machine-washable classic wool casual easy-care premium easy-care.,M,810.3,2020-10-17 20:00:23
68e78f53ff830786228f67ad,925,Stylish Sweater,gray,Casual stylish canvas versatile everyday denim breathable comfort urban urban versatile outdoor versatile urban.,S,133.75,2022-05-16 00:12:39
68e78f53ff830786228f67ae,926,Casual Jeans,white,Durable durable vintage travel leather canvas cotton vintage modern affordable design machine-washable. Cotton limited synthetic machine-washable modern modern denim synthetic stylish lightweight comfort polyester vintage stretch.,XL,322.93,2025-08-17 18:34:06
68e78f53ff830786228f67af,927,Soft Jacket,white,Premium silk wool soft perfect edition classic travel lightweight urban wool.,XS,235.86,2023-07-21 00:57:41
68e78f53ff830786228f67b0,928,Elegant Skirt,black,Premium denim perfect casual soft sporty soft machine-washable. Design waterproof perfect perfect synthetic synthetic easy-care comfortable urban comfort durable luxury silk secure classic. Urban soft cotton modern denim denim versatile leather limited durable soft.,M,997.77,2024-09-08 04:23:03
68e78f53ff830786228f67b1,929,Durable T-shirt,pink,Lightweight handmade classic polyester travel everyday vintage minimal easy-care leather casual canvas cotton outdoor. Stylish luxury modern durable soft lightweight denim design breathable. Modern minimal soft machine-washable lightweight durable lightweight versatile everyday eco-friendly.,L,196.06,2023-07-17 11:08:06
68e78f53ff830786228f67b2,930,Premium Jacket,blue,Urban eco-friendly limited sporty versatile soft minimal comfort soft vintage outdoor. Stretch elegant handmade waterproof wool stylish stylish stylish durable. Soft durable design luxury classic soft luxury handmade versatile.,M,933.75,2022-02-27 07:44:40
68e78f53ff830786228f67b3,931,Elegant Jeans,gray,Soft travel silk classic soft breathable perfect nylon classic eco-friendly eco-friendly.,XS,880.33,2019-12-30 13:59:49
68e78f53ff830786228f67b4,932,Comfort Watch,yellow,Silk nylon perfect polyester classic handmade modern denim classic comfortable. Versatile waterproof perfect elegant versatile nylon eco-friendly soft machine-washable.,XL,548.19,2025-07-20 13:50:43
68e78f53ff830786228f67b5,933,Comfort Skirt,navy,Stylish nylon polyester durable nylon wool modern durable travel.,XS,903.21,2019-10-11 11:21:22
68e78f53ff830786228f67b6,934,Modern Boots,red,Lightweight casual stylish stylish durable premium soft premium classic. Limited elegant lightweight classic synthetic breathable design nylon classic stretch.,S,650.78,2020-03-30 03:04:16
68e78f53ff830786228f67b8,936,Soft Jeans,green,Classic design stylish silk casual stylish versatile durable nylon durable.,XS,549.8,2022-01-18 15:43:12
68e78f53ff830786228f67b9,937,Sporty Cap,gray,Perfect synthetic nylon stylish adjustable limited everyday canvas stylish perfect. Denim synthetic polyester easy-care edition casual modern nylon durable stylish comfortable handmade.,L,476.81,2020-10-30 19:04:11
68e78f53ff830786228f67ba,938,Durable Sneakers,orange,Cotton edition versatile handmade classic comfort comfort lightweight wool classic luxury easy-care. Canvas urban classic silk modern comfort elegant classic stretch edition classic urban versatile handmade urban modern. Limited casual canvas versatile breathable durable comfort elegant elegant silk machine-washable limited.,L,416.49,2022-04-10 14:14:59
68e78f53ff830786228f67bb,939,Modern Jacket,brown,Affordable limited modern polyester wool eco-friendly wool canvas lightweight easy-care.,XS,200.71,2019-08-19 05:47:56
68e78f53ff830786228f67bc,940,Casual Backpack,orange,Secure leather urban outdoor easy-care canvas machine-washable soft eco-friendly synthetic breathable casual versatile durable.,L,873.6,2024-12-11 06:26:02
68e78f53ff830786228f67bd,941,Comfort Dress,purple,Synthetic waterproof durable breathable classic urban synthetic easy-care vintage stylish synthetic soft denim leather vintage.,XXL,991.92,2020-06-17 13:44:15
68e78f53ff830786228f67be,942,Classic Boots,black,Comfortable sporty wool leather leather machine-washable handmade travel. Adjustable stretch stylish design polyester minimal leather versatile design limited comfortable outdoor. Vintage comfort nylon denim silk leather durable leather polyester modern.,L,519.26,2020-02-19 21:57:16
68e78f53ff830786228f67bf,943,Durable Skirt,gray,Vintage easy-care classic machine-washable durable affordable luxury cotton travel stylish adjustable elegant.,XS,948.6,2024-02-15 02:19:19
68e78f53ff830786228f67c1,945,Sporty Jacket,purple,Elegant durable stylish urban modern wool design wool leather limited silk. Premium eco-friendly modern breathable comfortable eco-friendly luxury urban synthetic stretch. Stretch stylish casual minimal durable limited comfort casual canvas classic outdoor.,S,173.91,2025-01-10 10:02:17
68e78f53ff830786228f67c2,946,Classic Backpack,orange,Comfort soft waterproof wool durable casual edition stylish limited lightweight modern affordable waterproof cotton casual silk. Outdoor canvas modern edition durable travel lightweight comfort breathable.,M,622.9,2022-10-29 15:46:22
68e78f53ff830786228f67c3,947,Vintage Jeans,purple,Design soft breathable urban handmade cotton modern secure easy-care stretch. Stretch premium minimal vintage adjustable eco-friendly stretch design stylish cotton nylon easy-care.,L,405.32,2023-11-08 10:26:36
68e78f53ff830786228f67c4,948,Vintage T-shirt,purple,Casual secure sporty outdoor soft modern lightweight polyester stylish.,XL,486.63,2024-04-07 14:12:58
68e78f53ff830786228f67c5,949,Classic Skirt,yellow,Wool stylish secure secure classic elegant nylon adjustable elegant waterproof soft. Denim luxury polyester comfort denim handmade classic outdoor minimal limited stylish stretch nylon outdoor comfortable. Synthetic nylon waterproof stylish modern leather machine-washable synthetic stylish adjustable.,XXL,285.97,2024-11-22 09:25:58
68e78f53ff830786228f67c6,950,Lightweight Backpack,orange,Stylish durable perfect sporty wool synthetic eco-friendly comfortable denim easy-care classic classic durable elegant modern. Minimal casual durable eco-friendly cotton comfortable classic edition adjustable cotton. Perfect adjustable classic sporty comfort easy-care minimal outdoor durable edition modern affordable vintage breathable.,M,174.19,2025-09-07 02:26:20
68e78f53ff830786228f67c7,951,Classic T-shirt,navy,Synthetic adjustable comfortable classic edition soft canvas nylon. Limited affordable perfect edition lightweight premium lightweight canvas elegant affordable comfortable nylon. Modern canvas limited soft limited breathable soft classic lightweight denim.,XS,778.08,2020-01-08 21:32:33
68e78f53ff830786228f67c8,952,Stylish Sweater,white,Limited everyday modern outdoor versatile easy-care easy-care leather versatile sporty edition luxury machine-washable waterproof synthetic. Premium lightweight urban easy-care durable cotton easy-care vintage secure modern limited nylon lightweight. Stylish sporty modern elegant leather durable nylon handmade.,L,370.22,2020-12-06 01:21:52
68e78f53ff830786228f67c9,953,Premium Cap,green,Perfect versatile machine-washable durable stretch canvas stretch machine-washable comfortable comfortable modern durable classic machine-washable easy-care. Travel design outdoor premium stylish breathable stretch machine-washable versatile. Elegant durable stylish versatile leather vintage vintage durable synthetic casual.,XL,215.64,2020-10-05 23:01:25
